schid,schname,keyword,keynum,monthorweek,index
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-03-15 - 2015-03-21,19
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-03-22 - 2015-03-28,22
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-03-29 - 2015-04-04,25
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-04-05 - 2015-04-11,26
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-04-12 - 2015-04-18,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-04-19 - 2015-04-25,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-04-26 - 2015-05-02,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-05-03 - 2015-05-09,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-05-10 - 2015-05-16,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-05-17 - 2015-05-23,19
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-05-24 - 2015-05-30,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-05-31 - 2015-06-06,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-06-07 - 2015-06-13,22
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-06-14 - 2015-06-20,19
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-06-21 - 2015-06-27,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-06-28 - 2015-07-04,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-07-05 - 2015-07-11,17
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-07-12 - 2015-07-18,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-07-19 - 2015-07-25,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-07-26 - 2015-08-01,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-08-02 - 2015-08-08,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-08-09 - 2015-08-15,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-08-16 - 2015-08-22,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-08-23 - 2015-08-29,21
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-08-30 - 2015-09-05,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-09-06 - 2015-09-12,17
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-09-13 - 2015-09-19,18
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-09-20 - 2015-09-26,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-09-27 - 2015-10-03,18
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-10-04 - 2015-10-10,20
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-10-11 - 2015-10-17,24
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2015-10-18 - 2015-10-24,24
